school_id,school_name
8141,South Granville High School
8142,South Gwinnett
8143,South Gwinnett High School
8144,South Hagerstown
8145,South Hampton
8146,South Harrison
8147,South Hills Catholic
8148,"South Hills HS, West Covina, Calif."
8149,South Hills High School
8150,South Houston
8151,South Hunterdon
8152,South Irondale
8153,South Johnston
8154,South Jones
8155,South Kingstown
8156,South Kingstown High School
8157,South Kitsap
8158,South Lake
8159,South Lakes High School
8160,South Leake
8161,South Lenoir High School
8162,South Mecklenburg
8163,South Medford
8164,South Miami
8165,South Miami HS
8166,South Mountain
8167,South Mountain Community College
8168,South Mountain JC
8169,"South Oldham HS, Crestwood, Ky."
8170,South Panola High School
8171,South Park
8172,South Pasadena
8173,South Philadelphia High School
8174,South Pittsburg
8175,South Plainfield
8176,South Plantation High School
8177,South Point
8178,South Point High School
8179,South Pontotoc
8180,South Portland High School
8181,South Ridge
8182,South River
8183,South Salem
8184,South Salem High School
8185,South San Antonio
8186,South San Francisco
8187,South Sevier
8188,South Shore
8189,South Side
8190,South Spencer High School
8191,South St. Paul
8192,South Stanly High School
8193,South Stokes
8194,South Suburban College
8195,South Sumter High School
8196,South Torrance
8197,South Umpqua
8198,South Vigo
8199,South Webster
8200,South Weymouth High School
8201,South Williamsport Area
8202,South Windsor
8203,South Young
8204,Southampton
8205,Southaven High School
8206,Southbridge
8207,Southeast Bulloch
8208,Southeast Guilford
8209,Southeast Guilford High School
8210,Southeast High School
8211,Southeast Lauderdale
8212,Southeast Louisiana
8213,Southeast Missouri State
8214,Southeast Missouri State University
8215,Southeastern
8216,Southeastern Community College
8217,Southeastern Illinois College
8218,Southeastern Louisiana
8219,Southeastern Louisiana University
8220,Southeastern Oklahoma State University
8221,Southeastern University
8222,Southern
8223,Southern Alamance
8224,Southern Alamance High School
8225,Southern Arkansas
8226,Southern Arkansas University
8227,Southern California Christian Academy
8228,Southern Choctaw
8229,Southern Columbia Area
8230,Southern Connecticut State University
8231,Southern Door
8232,Southern Durham
8233,Southern Fulton
8234,Southern High School
8235,Southern Illinois
8236,Southern Illinois University
8237,Southern Illinois University Carbondale
8238,Southern Illinois University Edwardsville
8239,Southern Illinois University-Edwardsville
8240,Southern Illinois-Carbondale
8241,Southern Indiana
8242,Southern Lab
8243,Southern Methodist University
8244,Southern Miss
8245,Southern Mississippi
8246,Southern Mississippi University
8247,Southern Nazarene University
8248,Southern New Hampshire
8249,Southern New Hampshire University
8250,Southern Oregon University
8251,Southern Poly State University
8252,Southern Polytechnic State
8253,Southern Polytechnic State University
8254,Southern Regional
8255,Southern Richmond
8256,Southern State Community College
8257,Southern Technical Institute
8258,Southern Union State Community College
8259,Southern Union State Junior College
8260,Southern University
8261,Southern University-New Orleans
8262,Southern Utah University
8263,Southern Wayne
8264,Southern Wesleyan University
8265,Southfield
8266,Southfield-Lathrup High School
8267,Southgate
8268,Southgate Anderson
8269,Southington High School
8270,Southland Academy
8271,Southmoore High School
8272,Southmoreland High School
8273,Southport High School
8274,"Southridge HS, Kennewick, Wash."
8275,Southridge High School
8276,Southside High School
8277,Southview
8278,Southwest Baptist University
8279,Southwest Christian
8280,Southwest DeKalb
8281,Southwest High School
8282,Southwest Magnet High School
8283,Southwest Minnesota State University
8284,Southwest Mississippi Community College
8285,Southwest Tennessee Community College
8286,Southwest Tennessee JC
8287,Southwest Texas Junior College
8288,Southwestern College
8289,Southwestern Community College
8290,Southwestern High School
8291,Southwestern Illinois College
8292,Southwestern Junior College
8293,Southwestern Michigan College
8294,Southwestern Oklahoma State
8295,Southwestern Oklahoma State University
8296,Southwestern Oregon Community College
8297,Southwestern University
8298,Southwick
8299,Southwood
8300,Spain Park High School
8301,Spalding
8302,Spalding University
8303,Spanaway Lake
8304,Spanish Fork High School
8305,Spanish Fort
8306,Spanish Fort HS
8307,Spanish River
8308,Spanish Springs
8309,Spanish Springs High School
8310,Sparkman
8311,Sparks
8312,Sparrows Point
8313,Sparta
8314,Spartanburg
8315,Spartanburg Methodist College
8316,Spartanburg Methodist JC
8317,Spaulding
8318,Spearfish
8319,Spencer
8320,Spencerport
8321,Sperry
8322,Spingarn
8323,Spiro
8324,Splendora
8325,Spokane Community College
8326,Spokane Falls Community College
8327,Spokane Falls JC
8328,Spoto High School
8329,Spotswood High School
8330,Spotsylvania
8331,Sprague High School
8332,Sprayberry
8333,Sprayberry High School
8334,Spring
8335,Spring Arbor University
8336,Spring Branch
8337,Spring Grove
8338,Spring High School
8339,Spring Hil
8340,Spring Hill
8341,Spring Hill College
8342,Spring Lake
8343,Spring Lake Park High School
8344,Spring Valley High School
8345,Spring Woods
8346,Springboro
8347,Springboro High School
8348,Springbrook
8349,Springdale
8350,Springfield Catholic
8351,Springfield Central
8352,Springfield Central High School
8353,Springfield College
8354,Springfield Gardens
8355,Springfield High School
8356,Springfield North
8357,Springfield South
8358,Springfield Tech
8359,Springhill
8360,Springstead
8361,Springstead High School
8362,Springville High School
8363,Spruce Creek High School
8364,St John's University
8365,St Laurence High School
8366,St Leo
8367,St Louis Community College-Florissant Valley
8368,St Mary Catholic Secondary School
8369,St Mary of the Assumption
8370,St Mary's College
8371,St Norbert's College
8372,St. Agatha
8373,St. Agnes High School
8374,St. Albans High School
8375,St. Albans School
8376,St. Albert
8377,"St. Aloysius Gonzaga SS, Mississauga, Ont."
8378,St. Alphonsus
8379,St. Amant
8380,St. Ambrose
8381,St. Ambrose University
8382,St. Andrew's Parish
8383,St. Andrews
8384,St. Andrews Episcopal
8385,St. Andrews Presbyterian College
8386,St. Anne
8387,St. Anne's Belfield
8388,St. Anne's Catholic
8389,St. Anthony
8390,St. Anthony High School
8391,St. Anthonys
8392,St. Armant High School
8393,St. Augustine College
8394,St. Augustine High School
8395,St. Augustine Prep
8396,St. Augustine Prep.
8397,St. Augustine's College
8398,St. Benedict Catholic Secondary School
8399,St. Benedict's Prep
8400,St. Bernard
8401,St. Bonaventure
8402,St. Bonaventure High School
8403,St. Bonaventure University
8404,St. Brendan
8405,St. Catharine College
8406,St. Catherine's Catholic
8407,St. Charles
8408,St. Charles Community College
8409,St. Charles East
8410,St. Charles East High School
8411,St. Charles High School
8412,St. Christopher
8413,St. Christopher's School
8414,St. Clair
8415,St. Clair County Community College
8416,St. Clair Secondary
8417,St. Clairsville
8418,St. Clement
8419,St. Clements High School
8420,St. Cloud
8421,St. Cloud State
8422,St. Cloud State University
8423,St. Cloud Tech
8424,St. Cloud Tech HS
8425,St. David Catholic
8426,St. Dominic
8427,St. Dominic High School
8428,St. Dominic's
8429,St. Edmond
8430,St. Edmund
8431,St. Edward
8432,St. Edward High School
8433,St. Edward's
8434,St. Edward's University
8435,St. Edwards
8436,St. Elizabeth
8437,St. Elizabeth Catholic High School
8438,St. Elmore
8439,St. Francis Cabrini
8440,St. Francis College
8441,St. Francis High School
8442,St. Francis Prep
8443,St. Francis Xavier
8444,St. Francis de Sales
8445,St. Gabriel
8446,St. Genevieve
8447,St. Georges
8448,St. Georges School
8449,St. Gerards
8450,St. Hedwige
8451,St. Helen's
8452,St. Helena
8453,St. Helena Central
8454,St. Ignatius High School
8455,St. Ignatius Preparatory
8456,St. Ignatius of Loyola Catholic High School
8457,St. James
8458,St. James Catholic
8459,St. Joan of Arc Catholic Academy
8460,St. Joan of Arc Catholic High School
8461,St. John
8462,St. John Baptist
8463,St. John Bosco
8464,"St. John Bosco HS, Bellflower, Calif."
8465,St. John Bosco High School
8466,St. John Fisher College
8467,St. John Vianney
8468,St. John the Baptist
8469,St. John the Baptist High School
8470,St. John's College
8471,St. John's High School
8472,St. John's Prep
8473,St. John's University
8474,St. Johns
8475,St. Johns College
8476,St. Johns Preparatory School
8477,St. Johns River Community College
8478,St. Johns River State College
8479,St. Johns River State JC
8480,St. Johnsville
8481,St. Joseph
8482,St. Joseph Central High School
8483,St. Joseph High School
8484,St. Joseph Notre Dame
8485,St. Joseph Ogden High School
8486,St. Joseph Regional
8487,St. Joseph Regional High School
8488,St. Joseph's Catholic
8489,St. Joseph's College
8490,St. Joseph's High School
8491,St. Joseph's University
8492,St. Josephs
8493,St. Josephs Collegiate
8494,St. Katherine
8495,St. Katherine College
8496,St. Ladislaus High School
8497,St. Laurence
8498,St. Lawrence University
8499,St. Lee
8500,St. Leo
8501,St. Leo University
8502,St. Louis Central
8503,St. Louis Community College-Forest Park
8504,St. Louis Community College-Meramec
8505,St. Louis High School
8506,St. Louis Park
8507,St. Louis University
8508,St. Luke's Episcopal School
8509,St. Marcellinus Secondary School
8510,St. Marguerite d'Youville
8511,St. Maria Goretti
8512,St. Mark's
8513,St. Mark's Seminary
8514,"St. Marks HS, Wilmington, Del."
8515,St. Martin De porres
8516,St. Martin Secondary High School
8517,St. Martin de Porres
8518,St. Martin's Episcopal
8519,St. Martin's University
8520,St. Mary Cathedral
8521,St. Mary Catholic
8522,St. Mary Catholic High School
8523,St. Mary Central
8524,St. Mary's Central
8525,St. Mary's Colgan
8526,St. Mary's College
8527,St. Mary's College of California
8528,St. Mary's High School
8529,St. Mary's Memorial
8530,St. Mary's University
8531,St. Marys
8532,St. Marys Catholic Central
8533,St. Marys High School
8534,St. Marys Prep
8535,St. Mathews
8536,St. Matthew High School
8537,St. Matthews
8538,St. Michael's
8539,St. Michaels High School
8540,St. Norbert
8541,St. Norbert College
8542,St. Olaf College
8543,St. Patrick
8544,St. Patrick Catholic
8545,St. Patrick's High School
8546,St. Patrick's-St. Vincent High School
8547,St. Paul
8548,St. Paul Academy
8549,St. Paul North
8550,St. Paul's
8551,St. Paul's Episcopal
8552,St. Peter's
8553,St. Peter's Catholic
8554,St. Peter's Secondary School
8555,St. Peter's Secondary school
8556,St. Peters Boys
8557,St. Petersburg College
8558,St. Petersburg High School
8559,St. Petersburg JC
8560,St. Philip Lutheran
8561,St. Pius
8562,St. Pius X High School
8563,St. Piux X
8564,St. Raymonds
8565,St. Raymonds High School
8566,St. Rita High School
8567,St. Rita of Cascia High School
8568,St. Roch Catholic High School
8569,St. Rose
8570,St. Sebastians School
8571,St. Stanislaus College
8572,St. Stephen's Episcopal
8573,St. Stephen's-St. Agnes
8574,St. Stephens High School
8575,St. Theresa
8576,St. Thomas
8577,St. Thomas Aquinas
8578,St. Thomas Aquinas College
8579,St. Thomas Aquinas High School
8580,St. Thomas Catholic
8581,St. Thomas Catholic High School
8582,St. Thomas High School
8583,St. Thomas Military
8584,St. Thomas More Catholic High School
8585,St. Thomas More High School
8586,St. Thomas of Villanova
8587,St. Viator
8588,St. Vincent
8589,St. Vincent-St. Mary
8590,St. Xavier
8591,Stadium High School
8592,Stafford
8593,Stafford High School
8594,Stagg High School
8595,"Staley HS, Kansas City, Mo."
8596,Staley High School
8597,Stamford
8598,Stamford Collegiate
8599,Stamford Collegiate Secondary School
8600,Stanford University
8601,Stanhope Elmore High School
8602,Stanton High School
8603,Staples High School
8604,Starkville
8605,Starkville High School
8606,Starmount High School
8607,Starpoint
8608,Starr's Mill High School
8609,Start High School
8610,State College Area
8611,State College of Florida
8612,State College of Florida Manatee-Sarasota
8613,"State College of Florida, Manatee-Sarasota"
8614,State Fair JC
8615,State JC of Florida
8616,Statesboro
8617,Staunton Military Academy
8618,Ste. Elizabeth-Anne
8619,Stebbins
8620,Steele Canyon High School
8621,Steele High School
8622,Steelville
8623,"Steinbrenner HS, Lutz, Fla."
8624,Steinbrenner High School
8625,Steinert
8626,Stelly's
8627,Stephen F. Austin
8628,Stephen F. Austin State
8629,Stephen F. Austin University
8630,Stephens County High School
8631,Stephenson
8632,Stephenson High School
8633,Stephenville
8634,Sterling
8635,Sterling Heights
8636,Sterling High School
8637,Stetson
8638,Stetson University
8639,Steubenville
8640,Stevens
8641,Stevens Institute of Technology
8642,Stevens Point
8643,Stevenson
8644,"Stevenson HS, Lincolnshire, Ill."
8645,Stigler
8646,Stillman College
8647,Stillwater Area High School
8648,Stillwater HS
8649,Stillwater High School
8650,Sto-Rox
8651,Stockbridge High School
8652,Stockdale
8653,Stockdale High School
8654,Stone Bridge High School
8655,Stone County
8656,Stone Mountain
8657,Stoneham High School
8658,Stonehill College
8659,"Stoneman Douglas HS, Parkland, Fla."
8660,Stoneman Douglas High School
8661,Stonewall Jackson
8662,Stony Brook
8663,Stony Brook School
8664,Stony Brook University
8665,Stow-Munroe Falls
8666,Strake Jesuit
8667,Stranahan
8668,Stratford
8669,Stratford Academy
8670,Stratford Northwestern
8671,Strath Haven
8672,Strathmore
8673,Strathroy
8674,Strawberry Crest High School
8675,Streator Township
8676,Streetsville
8677,Stringtown
8678,Strom Thurmond
8679,Stroman High School
8680,Strong
8681,Strongsville
8682,Stroud
8683,Stroudsburg
8684,Stroudsburg High School
8685,Stuart
8686,Sturgeon
8687,Sturgeon Bay
8688,Sturgis
8689,Stuyvesant
8690,Suffern High School
8691,Suffield Academy
8692,Suffolk County Community College
8693,Suffolk University
8694,Suitland
8695,Sul Ross State University
8696,Sullivan Central
8697,Sullivan East
8698,Sullivan High School
8699,Sullivan South
8700,Sulphur High School
8701,Sulphur Springs
8702,Sultana
8703,Summerville
8704,Summerville High School
8705,Summit
8706,Summit Christian School
8707,Summit High School
8708,Sumner
8709,Sumner High School
8710,Sumrall
8711,Sumter County
8712,Sumter High School
8713,Sun Prairie
8714,Sunlake High School
8715,Sunny Hills High School
8716,Sunnyside High School
8717,Sunnyslope
8718,Sunnyvale
8719,Sunrise Mountain High School
8720,Sunset
8721,Sunset High School
8722,Sunshine State Elite Academy
8723,Superior
8724,Surratsville
8725,Surry Community College
8726,Susquehanna University
8727,Susquehanna Valley
8728,Sussex
8729,Sutherland Secondary School
8730,Suwannee High School
8731,Swainsboro
8732,Swampscott High School
8733,Swan Valley
8734,Swansea
8735,Swansea HS
8736,Swanton
8737,Swarthmore College
8738,Swartz Creek
8739,Sweeny High School
8740,Sweet Home High School
8741,Sweet Water
8742,Sweetwater
8743,Sweetwater High School
8744,Swissvale
8745,Sycamore
8746,"Sycamore HS, Montgomery, Ohio"
8747,Sycamore High School
8748,Sylacauga
8749,Sylmar
8750,Sylvan
8751,Sylvan Hills
8752,Sylvania
8753,Sylvania Northview
8754,Symmes Valley
8755,Syracuse University
8756,T.L. Hanna
8757,T.L. Hanna High School
8758,T.R. Miller High School
8759,"TERRA Environmental Research Institute, Miami"
8760,TNXL Academy
8761,Tabb
8762,Tabor College
8763,Tacoma
8764,Tacoma Community College
8765,Taft College
8766,Taft High School
8767,Taft Union High School
8768,Tahlequah High School
8769,Talawanda
8770,Talladega
8771,Talladega College
8772,Tallahassee Community College
8773,Tallahassee JC
8774,Tallassee High School
8775,Tallmadge
8776,Taloga
8777,Tamalpais
8778,Tamanawis
8779,Tamaqua Area High School
8780,Tampa
8781,Tampa Bay Tech
8782,Tampa Catholic High School
8783,Tampa Preparatory School
8784,Taravella High School
8785,Tarboro
8786,Tarkington
8787,Tarleton State University
8788,Tarnetum
8789,Tarpon Springs
8790,Tarrant
8791,Tartan
8792,Tascosa
8793,Tate High School
8794,Tates Creek
8795,Tattnall School
8796,Tattnall Square Academy
8797,Taunton
8798,Tavares
8799,Taylor
8800,Taylor Center
8801,Taylor County
8802,Taylor High School
8803,Taylor University
8804,Taylor-Allderdice High School
8805,Taylorsville High School
8806,Tazewell
8807,Teaneck
8808,Tech
8809,Technical
8810,Tecumseh HS
8811,Tecumseh High School
8812,Tehachapi High School
8813,Telestar
8814,Telfair County
8815,Temecula Valley High School
8816,Temescal Canyon
8817,"Temescal Canyon HS, Lake Elsinore, Calif"
8818,Tempe
8819,Temple
8820,Temple City High School
8821,Temple College
8822,Temple Heights Christian
8823,Temple University
8824,Tenafly
8825,Tenino
8826,Tennessee
8827,Tennessee State University
8828,Tennessee Tech
8829,Tennessee Technological University
8830,Tennessee Temple Academy
8831,Tennessee Temple University
8832,Tennessee Wesleyan
8833,Tennessee Wesleyan College
8834,Tennyson
8835,Teodoro Aguilar Mora
8836,Terra Linda
8837,Terra Nova
8838,Terra Nova High School
8839,Terre Haute South
8840,Terrebonne
8841,Terrebonne High School
8842,Terrebonny
8843,Terry
8844,Terry Fox
8845,Terry Parker
8846,Tesoro
8847,"Teurlings Catholic HS, Lafayette, La."
8848,Teutopolis High School
8849,Texarkana
8850,Texarkana College
8851,Texas
8852,Texas A&M
8853,Texas A&M International University
8854,Texas A&M University
8855,Texas A&M University-Corpus Christi
8856,Texas A&M University-Kingsville
8857,Texas A&M-Corpus Christi
8858,Texas A&M-Kingsville
8859,Texas Christian University
8860,Texas City High School
8861,Texas High School
8862,Texas Lutheran University
8863,Texas Southern University
8864,Texas State
8865,Texas State University
8866,Texas Tech
8867,Texas Tech University
8868,Texas Wesleyan
8869,Texas Wesleyan University
8870,Texas-Arlington
8871,Texas-Rio Grande Valley
8872,Texas-San Antonio
8873,Thatcher
8874,Thayer Academy
8875,The Benjamin School High School
8876,The Bolles School
8877,The Brunswick School
8878,The Citadel
8879,The College of New Jersey
8880,The Collegiate School
8881,The Colony
8882,The Covenant School
8883,The Crescent School
8884,The Dalles
8885,The First Academy
8886,The Gunnery School
8887,The Hotchkiss School
8888,The King's Academy
8889,The Kings College
8890,The Linfield School
8891,The Master's College
8892,The Master's University
8893,The Masters
8894,The Masters College
8895,The Morgan School
8896,"The Next Level Academy, Longwood, Fla."
8897,The Pendleton School
8898,The Pennington School
8899,The Steward School
8900,The University of Southern Mississippi
8901,The University of Virginia's College at Wise
8902,The Walker School
8903,The Wesleyan School
8904,The Wesleyan School High School
8905,The Woodlands High School
8906,Theodore High School
8907,Therrell
8908,Thiel College
8909,Thomas A. Edison
8910,Thomas Carr Howe
8911,Thomas College
8912,Thomas County Central
8913,Thomas Dale
8914,Thomas Doherty
8915,Thomas Jefferson
8916,Thomas Jefferson High School
8917,Thomas Johnson
8918,Thomas Kelly
8919,Thomas More College
8920,Thomas More Prep-Marian
8921,Thomas Nelson Community College
8922,Thomas Stewart
8923,Thomas Stone
8924,Thomas University
8925,Thomas Wooten
8926,Thomasville
8927,Thomasville HS
8928,Thompson
8929,Thompson High School
8930,Thompson Rivers University
8931,Thomson
8932,Thornridge
8933,Thornton Fractional North
8934,Thornton Fractional South
8935,Thornton Township
8936,Thornwood
8937,Thornwood High School
8938,Thorsby High School
8939,Thousand Oaks High School
8940,Threadgill
8941,Three Forks
8942,Three Oaks
8943,Three Rivers Community College
8944,Thunder Ridge High School
8945,Thunderbird
8946,Thurston
8947,Tiffin University
8948,Tift County
8949,Tift County High School
8950,Tigard
8951,Tilbury District
8952,Tilden
8953,Tilden Tech
8954,Tilghman
8955,Tilton-Northfield
8956,Timber Creek
8957,Timber Creek High School
8958,Timber Creek Regional
8959,Timber view High School
8960,Timberland
8961,Timberline High School
8962,Timmonsville
8963,Timothy Christian
8964,Timpanogos
8965,Tinora
8966,Tioga
8967,Tipton
8968,Tishomingo County High School
8969,Titusville High School
8970,Tiverton
8971,Tivy
8972,"Tivy HS, Kerrville, Texas"
8973,Tokay High School
8974,Toledo
8975,Toledo Central Catholic HS
8976,Toll Gate
8977,Tolleson Union
8978,Tom C. Clark High School
8979,Tomah HS
8980,Tomales
8981,Tomball High School
8982,Tombstone
8983,Tompkins
8984,Toms River East
8985,Toms River East High School
8986,Toms River North
8987,Toms River North High School
8988,Toms River South
8989,Tonawanda High School
8990,Tooele
8991,Toombs County
8992,Topeka High School
8993,Topeka West
8994,Toronto
8995,Torrance HS
8996,Torrance High School
8997,Torrey Pines
8998,"Torrey Pines HS, San Diego"
8999,Torrey Pines High School
9000,Torrington
9001,Tottenville High School
9002,Toutle Lake High School
9003,Towanda
9004,Towers
9005,Towns County
9006,Towson
9007,Towson University
9008,Trabuco Hills
9009,Tracy
9010,Tracy High School
9011,Transylvania University
9012,Travis
9013,"Travis HS, Richmond, Texas"
9014,Travis High School
9015,Treadwell
9016,Treasure Valley Community College
9017,Tremper
9018,Trenton Cathedral
9019,Trenton Catholic
9020,Trenton Catholic High School
9021,Trenton Central
9022,Trenton High School
9023,Trenton State College
9024,Trevecca Nazarene University
9025,Trezevant
9026,Tri Cities High School
9027,Tri-City Christian
9028,Trimble Technical
9029,Trinidad
9030,Trinidad State Junior College
9031,Trinity
9032,Trinity Catholic
9033,Trinity Catholic High School
9034,Trinity Christian
9035,Trinity Christian Academy
9036,"Trinity Christian Academy, Jacksonville"
9037,Trinity Christian High School
9038,Trinity Christian School
9039,Trinity College
9040,Trinity College School
9041,Trinity High School
9042,Trinity International University
9043,Trinity Pawling School
9044,Trinity Prep
9045,Trinity Presbyterian
9046,Trinity Presbyterian High School
9047,Trinity University
9048,Trinity-Pawling
9049,Trion High School
9050,Triton Central
9051,Triton College
9052,Triton High School
9053,Trotwood
9054,Troup County
9055,Troup County High School
9056,Trousdale County
9057,Troutwood
9058,Troy
9059,Troy High School
9060,Troy University
9061,Truckee High School
9062,Truett-McConnell College
9063,Truman
9064,Truman State University
9065,Trumbull
9066,Tualatin
9067,Tucker
9068,Tuckerman
9069,Tucson High School
9070,Tufts University
9071,Tulane
9072,Tulane University
9073,Tulare Union
9074,Tullahoma High School
9075,Tuloso-Midway
9076,Tulsa Edison
9077,Tulsa Union
9078,Tulsa Union High School
9079,Tumwater
9080,Tunstall High School
9081,Tupelo
9082,Tupelo High School
9083,Turlock High School
9084,Turner
9085,Turner Ashby High School
9086,Tuscaloosa Academy
9087,Tuscaloosa County
9088,Tuscola
9089,Tuscon Magnet HS
9090,Tusculum
9091,Tusculum College
9092,Tuskegee Institute
9093,Tuskegee University
9094,Tuslaw High School
9095,Tussey Mountain High School
9096,Tustin High School
9097,Tuttle
9098,Tuxedo
9099,Twin Falls School
9100,Twin Lakes High School
9101,Twin Valley
9102,Twin Valley High School
9103,Tyee
9104,Tyler
9105,Tyler JC
9106,Tyler Junior College
9107,Tyrone Area
9108,U-32 High School
9109,U.S. Coast Guard Academy
9110,U.S. International University
9111,U.S. Naval Academy Prep School
9112,UC Davis
9113,UC Irvine
9114,UC Riverside
9115,UC San Diego
9116,UC Santa Barbara
9117,UCLA
9118,UMS Wright Prep
9119,"UMS-Wright Prep, Mobile, Ala."
9120,UMS-Wright Preparatory School
9121,UNC
9122,UNC Asheville
9123,UNC Charlotte
9124,UNC Greensboro
9125,UNC Wilmington
9126,UNLV
9127,US Military Academy
9128,USC
9129,Uintah
9130,Ukiah
9131,Ulster County Community College
9132,Umatilla
9133,Umpqua Community College
9134,Unaka
9135,Unicoi County
9136,Union Catholic Regional
9137,Union City
9138,Union College
9139,Union County
9140,Union Endicott
9141,Union Grove
9142,Union High School
9143,Union University
9144,Uniontown Area High School
9145,Unionville
9146,United
9147,United South High School
9148,United States Air Force Academy
9149,United States Naval Academy
9150,United Township
9151,Unity High School
9152,Universidad Interamericana
9153,University Christian
9154,University Christian School
9155,University City High School
9156,"University HS, Orange City, Fla."
9157,University High School
9158,University Lake
9159,University School of Jackson
9160,University School of Nashville
9161,University at Albany
9162,University at Buffalo
9163,University of Akron
9164,University of Alabama
9165,University of Alabama at Birmingham
9166,University of Alabama-Birmingham
9167,University of Alabama-Huntsville
9168,University of Albuquerque
9169,University of Arizona
9170,University of Arkansas
9171,University of Arkansas-Fort Smith
9172,University of Arkansas-Little Rock
9173,University of Arkansas-Monticello
9174,University of Arkansas-Pine Bluff
9175,University of Baltimore
9176,University of Bridgeport
9177,University of British Columbia
9178,University of California
9179,University of California Irvine
9180,"University of California, Berkeley"
9181,"University of California, Davis"
9182,"University of California, Irvine"
9183,"University of California, Los Angeles"
9184,"University of California, Riverside"
9185,"University of California, San Diego"
9186,"University of California, Santa Barbara"
9187,University of California-Davis
9188,University of California-Irvine
9189,University of California-Riverside
9190,University of California-San Diego
9191,University of California-Santa Barbara
9192,University of Central Arkansas
9193,University of Central Florida
9194,University of Central Missouri
9195,University of Central Oklahoma
9196,University of Charleston
9197,University of Chicago
9198,University of Cincinnati
9199,University of Colorado
9200,University of Connecticut
9201,University of Connecticut-Avery Point
9202,University of Dallas
9203,University of Dayton
9204,University of Delaware
9205,University of Denver
9206,University of Detroit Mercy
9207,University of Eastern Washington
9208,University of Evansville
9209,University of Findlay
9210,University of Florida
9211,University of Fort Lauderdale
9212,University of Georgia
9213,University of Hartford
9214,University of Hawaii
9215,University of Hawaii at Manoa
9216,University of Hawaii-Hilo
9217,University of Houston
9218,University of Houston-Victoria
9219,University of Idaho
9220,University of Illinois
9221,University of Illinois Chicago
9222,University of Illinois Springfield
9223,University of Illinois at Chicago
9224,University of Illinois at Urbana-Champaign
9225,University of Illinois-Chicago
9226,University of Indiana
9227,University of Indianapolis
9228,University of Iowa
9229,University of Kansas
9230,University of Kentucky
9231,University of La Verne
9232,University of Lethbridge
9233,University of Louisiana
9234,University of Louisiana at Lafayette
9235,University of Louisiana at Monroe
9236,University of Louisiana-Monroe
9237,University of Louisville
9238,University of Maine
9239,University of Mary
9240,University of Mary Hardin-Baylor
9241,University of Maryland
9242,"University of Maryland, Baltimore"
9243,University of Maryland-Baltimore County
9244,University of Maryland-Eastern Shore
9245,University of Massachusetts Amherst
9246,University of Massachusetts-Boston
9247,University of Massachusetts-Dartmouth
9248,University of Massachusetts-Lowell
9249,University of Memphis
9250,University of Miami
9251,University of Michigan
9252,University of Milwaukee
9253,University of Minnesota
9254,University of Minnesota-Duluth
9255,University of Mississippi
9256,University of Missouri
9257,University of Missouri-St. Louis
9258,University of Mobile
9259,University of Montana Western
9260,University of Montevallo
9261,University of Nebraska
9262,University of Nebraska at Omaha
9263,University of Nebraska-Kearney
9264,University of Nebraska-Lincoln
9265,University of Nebraska-Omaha
9266,University of Nevada
9267,"University of Nevada, Las Vegas"
9268,"University of Nevada, Reno"
9269,University of New Hampshire
9270,University of New Haven
9271,University of New Mexico
9272,University of New Orleans
9273,University of North Alabama
9274,University of North Carolina
9275,University of North Carolina Asheville
9276,University of North Carolina Greensboro
9277,University of North Carolina Wilmington
9278,University of North Carolina at Chapel Hill
9279,University of North Carolina at Charlotte
9280,University of North Carolina at Greensboro
9281,University of North Carolina at Pembroke
9282,University of North Carolina at Wilmington
9283,University of North Carolina-Charlotte
9284,University of North Carolina-Greensboro
9285,University of North Carolina-Pembroke
9286,University of North Dakota
9287,University of North Florida
9288,University of North Texas
9289,University of Northern Colorado
9290,University of Northern Iowa
9291,University of Notre Dame
9292,University of Ohio
9293,University of Oklahoma
9294,University of Oregon
9295,University of Pennsylvania
9296,University of Pittsburgh
9297,University of Pittsburgh at Johnstown
9298,"University of Pittsburgh, Bradford"
9299,"University of Pittsburgh, Johnstown"
9300,University of Portland
9301,University of Puget Sound
9302,University of Quebec
9303,University of Redlands
9304,University of Rhode Island
9305,University of Richmond
9306,University of Rio Grande
9307,University of Rochester
9308,University of Saint Francis
9309,University of San Diego
9310,University of San Francisco
9311,University of Science and Arts of Oklahoma
9312,University of Scranton
9313,University of Sioux Falls
9314,University of South Alabama
9315,University of South Carolina
9316,University of South Carolina Upstate
9317,University of South Carolina-Aiken
9318,University of South Carolina-Beaufort
9319,University of South Carolina-Salkehatchie
9320,University of South Carolina-Sumter
9321,University of South Carolina-Upstate
9322,University of South Dakota
9323,University of South Florida
9324,University of Southern California
9325,University of Southern Indiana
9326,University of Southern Maine
9327,University of Southern Mississippi
9328,University of St. Francis
9329,University of St. Thomas
9330,University of Tampa
9331,University of Tennessee
9332,University of Tennessee at Martin
9333,University of Tennessee-Chattanooga
9334,University of Tennessee-Martin
9335,University of Texas
9336,University of Texas - Arlington
9337,University of Texas at Arlington
9338,University of Texas at Austin
9339,University of Texas at San Antonio
9340,University of Texas of the Permian Basin
9341,University of Texas-Arlington
9342,University of Texas-Brownsville and Texas Southmost College
9343,University of Texas-Dallas
9344,University of Texas-El Paso
9345,University of Texas-Pan American
9346,University of Texas-San Antonio
9347,University of Texas-Tyler
9348,University of Toledo
9349,University of Tulane
9350,University of Tulsa
